grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,AMV_index,IPO_index,member,psl_trend_forced,row_id,member_id
8463,278.75,56.25,56.25,0.0,2,-53.68464282424287,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-37.51026430757043,1J_8463,9
8464,281.25,56.25,56.25,0.0,1,-55.86502663553264,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-37.70354549014543,1J_8464,9
8465,283.75,56.25,56.25,0.0,0,-54.551319238172674,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-34.68481247162923,1J_8465,9
8466,286.25,56.25,56.25,1.0,0,-47.64348119604755,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-28.436173479940173,1J_8466,9
8467,288.75,56.25,56.25,1.0,0,-41.184142555817175,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-23.549094970557334,1J_8467,9
8468,291.25,56.25,56.25,1.0,0,-36.74525021337136,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-19.90431724671508,1J_8468,9
8469,293.75,56.25,56.25,1.0,0,-31.010282515997428,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-14.670803578005998,1J_8469,9
8470,296.25,56.25,56.25,1.0,0,-20.110479196172527,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-5.058320214934884,1J_8470,9
8471,298.75,56.25,56.25,0.0,1,-2.037600973051636,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,12.516716235950495,1J_8471,9
8472,301.25,56.25,56.25,0.0,1,19.968569615018104,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,38.83520300859814,1J_8472,9
8473,303.75,56.25,56.25,0.0,1,37.06592646916711,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,62.19957673340274,1J_8473,9
8474,306.25,56.25,56.25,0.0,1,48.531742693436975,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,77.84607425346597,1J_8474,9
8475,308.75,56.25,56.25,0.0,1,57.437096976495056,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,90.171681710807,1J_8475,9
8476,311.25,56.25,56.25,0.0,1,66.6682697308426,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,101.30159207858472,1J_8476,9
8477,313.75,56.25,56.25,0.0,1,77.5841215470186,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,112.29243980031602,1J_8477,9
8478,316.25,56.25,56.25,0.0,1,90.73746592344224,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,123.48702524027011,1J_8478,9
8479,318.75,56.25,56.25,0.0,1,108.94810900410457,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,137.8098007276591,1J_8479,9
8480,321.25,56.25,56.25,0.0,1,136.5934067432227,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,158.73550534122904,1J_8480,9
8481,323.75,56.25,56.25,0.0,1,167.52170045638638,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,179.6994249500802,1J_8481,9
8482,326.25,56.25,56.25,0.0,1,184.86931321674209,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,187.7709087456427,1J_8482,9
8483,328.75,56.25,56.25,0.0,1,187.238496140931,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,182.4795905750237,1J_8483,9
8484,331.25,56.25,56.25,0.0,1,181.230512612666,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,169.25656695103186,1J_8484,9
8485,333.75,56.25,56.25,0.0,1,170.51824035049685,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,152.5656540418056,1J_8485,9
8486,336.25,56.25,56.25,0.0,1,159.81697754602772,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,135.95641644378392,1J_8486,9
8487,338.75,56.25,56.25,0.0,1,154.58187401769737,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,123.07607999272746,1J_8487,9
8488,341.25,56.25,56.25,0.0,1,158.27149971658463,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,116.80888893711229,1J_8488,9
8489,343.75,56.25,56.25,0.0,1,167.61697013720908,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,114.11581659950436,1J_8489,9
8490,346.25,56.25,56.25,0.0,1,177.13957796553782,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,111.7967176910836,1J_8490,9
8491,348.75,56.25,56.25,0.0,1,183.54814042989264,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,108.6863081536276,1J_8491,9
8492,351.25,56.25,56.25,0.0,1,186.40300494596295,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,104.47693003126103,1J_8492,9
8493,353.75,56.25,56.25,0.0,1,187.03354522921887,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,99.34767153337964,1J_8493,9
8494,356.25,56.25,56.25,1.0,0,185.8332408376875,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,94.23765583998464,1J_8494,9
8495,358.75,56.25,56.25,0.0,1,182.91900210586343,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,89.08927313625705,1J_8495,9
8496,1.25,58.75,58.75,0.0,1,190.6835413902215,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,69.23987839937455,1J_8496,9
8497,3.75,58.75,58.75,0.0,1,190.06118053282896,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,61.74940297782869,1J_8497,9
8498,6.25,58.75,58.75,0.0,1,187.2428759496879,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,51.62993661401657,1J_8498,9
8499,8.75,58.75,58.75,0.0,0,180.41721024260517,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,42.02447162435932,1J_8499,9
8500,11.25,58.75,58.75,0.0,0,171.81220543848647,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,33.91498326021861,1J_8500,9
8501,13.75,58.75,58.75,1.0,0,163.67144585111026,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,28.150236223158178,1J_8501,9
8502,16.25,58.75,58.75,1.0,0,155.63774586509936,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,25.65191792545787,1J_8502,9
8503,18.75,58.75,58.75,0.0,1,146.68501841798792,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,23.1015205334568,1J_8503,9
8504,21.25,58.75,58.75,0.0,1,137.82405596759412,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,18.935282664586072,1J_8504,9
8505,23.75,58.75,58.75,0.0,0,131.44939480729954,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,14.180271528234892,1J_8505,9
8506,26.25,58.75,58.75,1.0,0,127.02664679057196,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,10.009452293269296,1J_8506,9
8507,28.75,58.75,58.75,1.0,0,123.15314232833624,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,6.072415665692572,1J_8507,9
8508,31.25,58.75,58.75,1.0,0,119.6647000080789,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,1.9179064281642964,1J_8508,9
8509,33.75,58.75,58.75,1.0,0,116.17566521727396,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-2.332611688711081,1J_8509,9
8510,36.25,58.75,58.75,1.0,0,113.67457656523848,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-6.389900156371354,1J_8510,9
8511,38.75,58.75,58.75,1.0,0,112.3067322490142,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-10.32380551988129,1J_8511,9
8512,41.25,58.75,58.75,1.0,0,111.18392919895854,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-14.173516291967148,1J_8512,9
8513,43.75,58.75,58.75,1.0,0,109.20093771166874,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-17.450304101382187,1J_8513,9
8514,46.25,58.75,58.75,1.0,0,105.40301645716792,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-20.57744461740849,1J_8514,9
8515,48.75,58.75,58.75,1.0,0,100.81200636038406,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-23.49214517007785,1J_8515,9
8516,51.25,58.75,58.75,1.0,0,95.6127162324745,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-26.43943709270721,1J_8516,9
8517,53.75,58.75,58.75,1.0,0,90.82995681100984,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-29.029940902038085,1J_8517,9
8518,56.25,58.75,58.75,1.0,0,86.48461425829106,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-31.31699150197432,1J_8518,9
8519,58.75,58.75,58.75,1.0,0,83.02701477674151,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-33.009107911479404,1J_8519,9
8520,61.25,58.75,58.75,1.0,0,79.10918232844354,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-34.47999999476837,1J_8520,9
8521,63.75,58.75,58.75,1.0,0,72.64554781990572,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-35.47105425641245,1J_8521,9
8522,66.25,58.75,58.75,1.0,0,64.8216830148158,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-35.40943157209089,1J_8522,9
8523,68.75,58.75,58.75,1.0,0,56.08045799186475,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-35.452812091196925,1J_8523,9
8524,71.25,58.75,58.75,1.0,0,46.10016235125195,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-35.806199231103186,1J_8524,9
8525,73.75,58.75,58.75,1.0,0,34.82378512995304,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-36.28249533610757,1J_8525,9
8526,76.25,58.75,58.75,1.0,0,23.08634575994537,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-36.66783790527032,1J_8526,9
8527,78.75,58.75,58.75,1.0,0,11.453801539332952,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-37.29411738984894,1J_8527,9
8528,81.25,58.75,58.75,1.0,0,0.0322087440495377,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-38.880210426772976,1J_8528,9
8529,83.75,58.75,58.75,1.0,0,-11.196894349144106,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-41.60991620611061,1J_8529,9
8530,86.25,58.75,58.75,1.0,0,-21.414488054289645,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-44.47069048997689,1J_8530,9
8531,88.75,58.75,58.75,1.0,0,-29.566867328013423,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-46.95370037095869,1J_8531,9
8532,91.25,58.75,58.75,1.0,0,-35.42683671017351,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-49.43254110653009,1J_8532,9
8533,93.75,58.75,58.75,1.0,0,-39.24735396220885,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-52.178229223469465,1J_8533,9
8534,96.25,58.75,58.75,1.0,0,-41.56207548858989,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-55.39985651645167,1J_8534,9
8535,98.75,58.75,58.75,1.0,0,-42.40317375513872,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-58.1631957685026,1J_8535,9
8536,101.25,58.75,58.75,1.0,0,-41.991308435578105,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-59.40980485873949,1J_8536,9
8537,103.75,58.75,58.75,1.0,0,-39.85568587072477,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-59.12384216051349,1J_8537,9
8538,106.25,58.75,58.75,1.0,0,-35.799630898689834,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-57.84253466657414,1J_8538,9
8539,108.75,58.75,58.75,1.0,0,-30.81963511216321,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-55.67275837684087,1J_8539,9
8540,111.25,58.75,58.75,1.0,0,-26.504133060329096,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-52.3782080167692,1J_8540,9
8541,113.75,58.75,58.75,1.0,0,-22.458249550059342,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-48.558093312504,1J_8541,9
8542,116.25,58.75,58.75,1.0,0,-16.682221761328833,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-46.72199871459775,1J_8542,9
8543,118.75,58.75,58.75,1.0,0,-10.039247647695191,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-47.26763496431364,1J_8543,9
8544,121.25,58.75,58.75,1.0,0,-2.6243079834379093,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-46.88574603570123,1J_8544,9
8545,123.75,58.75,58.75,1.0,0,4.744189489904543,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-44.76645551006656,1J_8545,9
8546,126.25,58.75,58.75,1.0,0,9.586201440699137,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.33327734251208,1J_8546,9
8547,128.75,58.75,58.75,1.0,0,12.439229123529138,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-42.66494185547522,1J_8547,9
8548,131.25,58.75,58.75,1.0,0,20.081175301492344,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-40.248770852468525,1J_8548,9
8549,133.75,58.75,58.75,1.0,0,29.144514059491296,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-36.91173945967346,1J_8549,9
8550,136.25,58.75,58.75,1.0,0,28.66283083434916,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-38.27386470223368,1J_8550,9
8551,138.75,58.75,58.75,1.0,0,13.243382419531263,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-41.36221009797945,1J_8551,9
8552,141.25,58.75,58.75,0.0,0,-8.502100522756615,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-46.65179202072446,1J_8552,9
8553,143.75,58.75,58.75,0.0,2,-21.56585575785173,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-47.88996176373313,1J_8553,9
8554,146.25,58.75,58.75,0.0,2,-31.90348045062412,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-45.58600201823465,1J_8554,9
8555,148.75,58.75,58.75,0.0,2,-45.64674665894334,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-43.10206918204369,1J_8555,9
8556,151.25,58.75,58.75,0.0,2,-60.536066088139656,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-39.32299648570603,1J_8556,9
8557,153.75,58.75,58.75,0.0,2,-75.45163903454417,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-34.93899007027002,1J_8557,9
8558,156.25,58.75,58.75,0.0,2,-92.46097915201064,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-30.844753586204547,1J_8558,9
8559,158.75,58.75,58.75,0.0,0,-111.17007325764229,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-28.39458879786048,1J_8559,9
8560,161.25,58.75,58.75,1.0,0,-129.73954487250168,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-26.87302857057929,1J_8560,9
8561,163.75,58.75,58.75,0.0,2,-145.91678483211365,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-21.99893748907859,1J_8561,9
8562,166.25,58.75,58.75,0.0,2,-157.2717797686291,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-13.397155580847148,1J_8562,9
8563,168.75,58.75,58.75,0.0,2,-163.41377815080466,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-4.597246000788016,1J_8563,9
8564,171.25,58.75,58.75,0.0,2,-165.97018717009283,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,3.535041773898494,1J_8564,9
8565,173.75,58.75,58.75,0.0,2,-167.55067125666687,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,11.663548105827436,1J_8565,9
8566,176.25,58.75,58.75,0.0,2,-168.8035517028089,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,19.296719622924964,1J_8566,9
8567,178.75,58.75,58.75,0.0,2,-170.39750209153198,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,25.07361498043228,1J_8567,9
8568,181.25,58.75,58.75,0.0,2,-171.92526184101973,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,28.46592226870728,1J_8568,9
8569,183.75,58.75,58.75,0.0,2,-173.39289226702513,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,29.41263835056816,1J_8569,9
8570,186.25,58.75,58.75,0.0,2,-174.16052937303314,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,28.58236906411063,1J_8570,9
8571,188.75,58.75,58.75,0.0,2,-173.62707040573687,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,27.138981609921927,1J_8571,9
8572,191.25,58.75,58.75,0.0,2,-170.6981662281592,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,25.937009032618462,1J_8572,9
8573,193.75,58.75,58.75,0.0,2,-163.9470620908264,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,24.876992906192054,1J_8573,9
8574,196.25,58.75,58.75,0.0,2,-155.6561767122125,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,23.22965779412967,1J_8574,9
8575,198.75,58.75,58.75,0.0,0,-148.4139512688106,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,20.732121437463466,1J_8575,9
8576,201.25,58.75,58.75,0.0,0,-144.92539175372565,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,17.824701158125066,1J_8576,9
8577,203.75,58.75,58.75,1.0,0,-144.99668460945438,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,15.53831075652265,1J_8577,9
8578,206.25,58.75,58.75,0.0,0,-144.73013695756967,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,15.634214868975947,1J_8578,9
8579,208.75,58.75,58.75,0.0,2,-140.54519537112523,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,19.310686587398312,1J_8579,9
8580,211.25,58.75,58.75,0.0,2,-135.73145173389796,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,23.06876028165036,1J_8580,9
8581,213.75,58.75,58.75,0.0,2,-134.82537079139868,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,23.209381042451984,1J_8581,9
8582,216.25,58.75,58.75,0.0,2,-136.235516793332,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,20.83458356571815,1J_8582,9
8583,218.75,58.75,58.75,0.0,2,-140.6420385568407,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,16.58701746785245,1J_8583,9
8584,221.25,58.75,58.75,0.0,2,-147.5296099353305,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,10.420321402334164,1J_8584,9
8585,223.75,58.75,58.75,1.0,0,-153.04090875617132,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,3.119716158791555,1J_8585,9
8586,226.25,58.75,58.75,1.0,0,-148.67286629440284,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,2.8638248563947752,1J_8586,9
8587,228.75,58.75,58.75,1.0,0,-144.47381659740756,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-1.117753061907662,1J_8587,9
8588,231.25,58.75,58.75,1.0,0,-148.23632565177263,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-20.72915471331036,1J_8588,9
8589,233.75,58.75,58.75,1.0,0,-129.6386471118847,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-19.999037410556,1J_8589,9
8590,236.25,58.75,58.75,1.0,0,-113.954704676119,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-17.175767747919036,1J_8590,9
8591,238.75,58.75,58.75,1.0,0,-118.84569726734031,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-31.90487003981467,1J_8591,9
8592,241.25,58.75,58.75,1.0,0,-119.03613306323804,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-40.19741861403513,1J_8592,9
8593,243.75,58.75,58.75,1.0,0,-121.0677200445836,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-46.56282252292837,1J_8593,9
8594,246.25,58.75,58.75,1.0,0,-122.50800255604834,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-50.30672622850006,1J_8594,9
8595,248.75,58.75,58.75,1.0,0,-119.92089610465707,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-50.60246087447665,1J_8595,9
8596,251.25,58.75,58.75,1.0,0,-115.82390616151666,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-50.34625924465679,1J_8596,9
8597,253.75,58.75,58.75,1.0,0,-112.09812836215308,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-50.71538338806968,1J_8597,9
8598,256.25,58.75,58.75,1.0,0,-108.47934011669648,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-51.07313422990112,1J_8598,9
8599,258.75,58.75,58.75,1.0,0,-103.45129912203318,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-51.11754224673893,1J_8599,9
8600,261.25,58.75,58.75,1.0,0,-98.7046903133859,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-53.03586260580479,1J_8600,9
8601,263.75,58.75,58.75,1.0,0,-93.939793645477,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-55.8414374478066,1J_8601,9
8602,266.25,58.75,58.75,0.0,2,-88.46701711030963,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-57.28625146309828,1J_8602,9
8603,268.75,58.75,58.75,0.0,2,-84.29948873841289,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-58.050463792522166,1J_8603,9
8604,271.25,58.75,58.75,0.0,2,-80.64255739499119,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-57.367693597103056,1J_8604,9
8605,273.75,58.75,58.75,0.0,2,-77.57148629279772,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-55.80429136294616,1J_8605,9
8606,276.25,58.75,58.75,0.0,2,-75.67069417538143,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-54.08531834002788,1J_8606,9
8607,278.75,58.75,58.75,0.0,2,-72.87837607568035,0.7288176018672159,-0.0115961718259571,-0.0464824662734393,1J,-52.17649561242745,1J_8607,9
